clip,start,end,duration,left_word,right_word,gap_dbfs,peak_delta,active_seconds,guess,decision
01-0043.82-breath_or_room_sound.wav,43.82,44.34,0.5200000000000031,AI.,Because,-18.48274836030166,0.23052017390727997,0.5,BREATH_OR_ROOM_SOUND,
02-0114.92-breath_or_room_sound.wav,114.92,115.52,0.5999999999999943,"environment,",you,-16.49904287009162,0.4194040298461914,0.35000000000000003,BREATH_OR_ROOM_SOUND,
03-0140.48-breath_or_room_sound.wav,140.48,141.14,0.6599999999999966,"generation,",but,-19.69499828775553,0.22349482774734497,0.5,BREATH_OR_ROOM_SOUND,
04-0107.04-breath_or_room_sound.wav,107.04,107.66,0.6199999999999903,"judgment,",are,-16.97831247790212,0.7977964878082275,0.31,BREATH_OR_ROOM_SOUND,
05-0057.06-breath_or_room_sound.wav,57.06,57.74,0.6799999999999997,"execution,",deep,-18.068067705074867,0.3722681403160095,0.33,BREATH_OR_ROOM_SOUND,
06-0085.02-breath_or_room_sound.wav,85.02,85.94,0.9200000000000017,information.,This,-20.424637881681615,0.5135775804519653,0.39,BREATH_OR_ROOM_SOUND,
07-0047.42-breath_or_room_sound.wav,47.42,47.94,0.519999999999996,"shortcuts,",simply,-20.25951136612229,0.9186935424804688,0.34,BREATH_OR_ROOM_SOUND,
08-0063.24-breath_or_room_sound.wav,63.24,63.84,0.6000000000000014,course.,Be,-18.438409700066437,0.9805802702903748,0.17,BREATH_OR_ROOM_SOUND,
09-0033.58-breath_or_room_sound.wav,33.58,33.92,0.3400000000000034,"drafts,",and,-19.413509853797674,0.8028134107589722,0.18,BREATH_OR_ROOM_SOUND,
10-0078.40-breath_or_room_sound.wav,78.4,78.94,0.539999999999992,is.,When,-19.087933550528092,0.9423525929450989,0.15,BREATH_OR_ROOM_SOUND,
11-0019.66-breath_or_room_sound.wav,19.66,20.4,0.7399999999999984,seconds?,To,-25.90161513287851,0.6711513996124268,0.48,BREATH_OR_ROOM_SOUND,
12-0021.28-breath_or_room_sound.wav,21.28,21.58,0.29999999999999716,"answer,",we,-20.75807223419612,0.19659671187400818,0.21,BREATH_OR_ROOM_SOUND,
13-0011.82-breath_or_room_sound.wav,11.82,12.64,0.8200000000000003,classes?,It's,-23.566389555847177,0.5608037710189819,0.33,BREATH_OR_ROOM_SOUND,
14-0013.42-breath_or_room_sound.wav,13.42,14.2,0.7799999999999994,question.,Why,-23.15405879632179,0.5788688659667969,0.24,BREATH_OR_ROOM_SOUND,
15-0051.58-breath_or_room_sound.wav,51.58,52.1,0.5200000000000031,advantage.,It's,-22.379824972112374,0.24910223484039307,0.2,BREATH_OR_ROOM_SOUND,
16-0104.48-breath_or_room_sound.wav,104.48,105.04,0.5600000000000023,"domains,",prompting,-23.045233701185936,0.5039030909538269,0.21,BREATH_OR_ROOM_SOUND,
17-0090.16-breath_or_room_sound.wav,90.16,91.02,0.8599999999999994,request.,The,-23.2174772746459,0.5782721042633057,0.18,BREATH_OR_ROOM_SOUND,
18-0035.72-breath_or_room_sound.wav,35.72,35.86,0.14000000000000057,"Now,",look,-13.668813921486628,0.12216445803642273,0.09,BREATH_OR_ROOM_SOUND,
19-0037.44-breath_or_room_sound.wav,37.44,37.92,0.480000000000004,desk.,They,-23.13440259079902,0.9212300777435303,0.14,BREATH_OR_ROOM_SOUND,
20-0123.50-breath_or_room_sound.wav,123.5,124.14,0.6400000000000006,"logic,",you,-24.850873307616897,0.36536917090415955,0.16,BREATH_OR_ROOM_SOUND,
21-0034.74-breath_or_room_sound.wav,34.74,35.52,0.7800000000000011,plans.,"Now,",-25.715072393240362,0.8041788935661316,0.18,BREATH_OR_ROOM_SOUND,
22-0126.42-breath_or_room_sound.wav,126.42,127.14,0.7199999999999989,director.,That,-25.894009001012517,0.21232369542121887,0.17,BREATH_OR_ROOM_SOUND,
23-0041.86-breath_or_room_sound.wav,41.86,42.16,0.29999999999999716,"title,",and,-17.560479610235895,0.1092003881931305,0.16,BREATH_OR_ROOM_SOUND,
24-0080.86-breath_or_room_sound.wav,80.86,81.34,0.480000000000004,"subject,",you,-26.130983778048112,0.4275965690612793,0.12,BREATH_OR_ROOM_SOUND,
25-0142.18-breath_or_room_sound.wav,142.18,142.94,0.7599999999999909,judgment.,That,-28.40849567222509,0.3351030647754669,0.17,BREATH_OR_ROOM_SOUND,
26-0068.42-breath_or_room_sound.wav,68.42,68.9,0.480000000000004,"partner,",you,-17.084703893090992,0.07938125729560852,0.2,BREATH_OR_ROOM_SOUND,
27-0097.02-breath_or_room_sound.wav,97.02,97.6,0.5799999999999983,correct.,You,-27.36296584463407,0.2177060842514038,0.1,BREATH_OR_ROOM_SOUND,
28-0032.78-breath_or_room_sound.wav,32.78,33.2,0.4200000000000017,"code,",your,-19.403580686156204,0.08559611439704895,0.15,BREATH_OR_ROOM_SOUND,
29-0027.08-breath_or_room_sound.wav,27.08,27.58,0.5,"scenario,",you,-19.87675811611789,0.04012554511427879,0.4,BREATH_OR_ROOM_SOUND,
30-0030.12-blip_candidate.wav,30.12,30.5,0.379999999999999,"day,",acting,-26.37826816964167,0.16829459369182587,0.08,BLIP_CANDIDATE,
