clip,start,end,duration,left_word,right_word,gap_dbfs,peak_delta,active_seconds,guess,decision
01-0139.28-breath_or_room_sound.wav,139.28,139.88,0.5999999999999943,"Claude,","Gemini,",-15.472868926989383,0.35656046867370605,0.42,BREATH_OR_ROOM_SOUND,
02-0251.36-breath_or_room_sound.wav,251.36,251.76,0.39999999999997726,"Friendly,","supportive,",-10.855232252761656,0.14222341775894165,0.37,BREATH_OR_ROOM_SOUND,
03-0204.02-breath_or_room_sound.wav,204.02,204.2,0.1799999999999784,"quote,",supporting,-14.618931885434387,0.4947153925895691,0.11,BREATH_OR_ROOM_SOUND,
04-0037.64-breath_or_room_sound.wav,37.64,38.6,0.9600000000000009,response.,Great,-20.070151596608387,0.6383386850357056,0.37,BREATH_OR_ROOM_SOUND,
05-0155.16-breath_or_room_sound.wav,155.16,155.78,0.6200000000000045,"rewritten,",the,-17.63568354212756,0.18793663382530212,0.28,BREATH_OR_ROOM_SOUND,
06-0182.84-breath_or_room_sound.wav,182.84,183.76,0.9199999999999875,praise.,Tell,-20.3206668017705,0.9434782266616821,0.33,BREATH_OR_ROOM_SOUND,
07-0222.60-breath_or_room_sound.wav,222.6,223.04,0.4399999999999977,"case,",your,-18.657603141355853,0.6957523226737976,0.22,BREATH_OR_ROOM_SOUND,
08-0159.88-breath_or_room_sound.wav,159.88,160.44,0.5600000000000023,questions.,There,-24.91231982896123,0.5023925304412842,0.5,BREATH_OR_ROOM_SOUND,
09-0243.02-breath_or_room_sound.wav,243.02,243.86,0.8400000000000034,phrase.,Be,-20.19416368876007,0.5734779238700867,0.26,BREATH_OR_ROOM_SOUND,
10-0247.58-breath_or_room_sound.wav,247.58,248.08,0.5,"praise,",and,-19.69837297350127,0.8632887601852417,0.22,BREATH_OR_ROOM_SOUND,
11-0188.22-breath_or_room_sound.wav,188.22,188.8,0.5800000000000125,"missing,",and,-20.972043792123237,0.771533727645874,0.28,BREATH_OR_ROOM_SOUND,
12-0168.32-breath_or_room_sound.wav,168.32,168.64,0.3199999999999932,"saying,",I,-16.440775422004133,0.16801583766937256,0.2,BREATH_OR_ROOM_SOUND,
13-0165.08-breath_or_room_sound.wav,165.08,165.54,0.45999999999997954,"First,","ask,",-19.5157682053591,0.6270421147346497,0.18,BREATH_OR_ROOM_SOUND,
14-0246.08-breath_or_room_sound.wav,246.08,246.76,0.6799999999999784,weak.,Skip,-20.365393163671595,0.9724534749984741,0.22,BREATH_OR_ROOM_SOUND,
15-0250.52-breath_or_room_sound.wav,250.52,251.12,0.5999999999999943,this.,"Friendly,",-19.55664068625151,1.0205332040786743,0.16,BREATH_OR_ROOM_SOUND,
16-0178.16-breath_or_room_sound.wav,178.16,178.94,0.7800000000000011,gaps.,Never,-20.575073630722166,0.7811840772628784,0.21,BREATH_OR_ROOM_SOUND,
17-0226.54-breath_or_room_sound.wav,226.54,227.38,0.8400000000000034,spots.,"Finally,",-23.113550952402967,0.8378498554229736,0.28,BREATH_OR_ROOM_SOUND,
18-0229.38-breath_or_room_sound.wav,229.38,230.28,0.9000000000000057,instruction.,Every,-22.052653799888052,0.3124728798866272,0.22,BREATH_OR_ROOM_SOUND,
19-0124.30-breath_or_room_sound.wav,124.3,124.66,0.35999999999999943,"moment,",labeling,-20.705754303729783,0.46015995740890503,0.12,BREATH_OR_ROOM_SOUND,
20-0153.16-breath_or_room_sound.wav,153.16,153.86,0.700000000000017,pleasant.,But,-22.717713274979484,0.5318269729614258,0.22,BREATH_OR_ROOM_SOUND,
